stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,8.17,0,4.09,0,20.43,0
72hpf,3.21,1.07,1.07,1.07,29.95,0
21Day,6.69,1.34,1.34,4.02,22.76,5.35
