stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,0,0,0,0,0,1.07,0,1.07,1.07
21Day,0,1.34,0,1.34,2.68,2.68,0,1.34,2.68
3Month,2.24,18.24,5.44,9.6,1.28,2.24,0,1.28,3.2
22Month,0.55,32.8,0,18.04,1.09,1.64,2.73,1.64,4.37
