stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,2.14,608.71,1.07,0,1.07,80.23,0,6.42
21Day,0,251.64,0,20.08,1.34,16.06,5.35,13.39
3Month,0,12.48,0,0,0,1.6,0,0
22Month,0,2.73,0,0,0,0.55,0,0
