stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,53.12,0,0,0
72hpf,0,3.21,0,1.07,6.42,231.07,0,1.07,16.05
21Day,0,6.69,0,0,1.34,127.16,0,2.68,13.39
3Month,0.64,10.56,2.56,1.92,0,2.24,0,0.64,1.28
22Month,0.55,27.33,0.55,4.37,0.55,1.09,2.73,2.19,2.19
