stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,4.09,4.09,81.73,0,0,4.09
72hpf,1.07,3.21,0,2.14,0,68.47,1.07,1.07,2.14
21Day,0,20.08,0,2.68,5.35,14.72,0,0,12.05
3Month,1.28,31.04,4.48,11.84,0.64,1.92,0,1.6,4.16
22Month,1.09,8.75,0,4.37,0,0,1.64,0.55,1.09
