stage,Epithelial,Erythroid,Germ,Immune,Neuron,Stromal
24hpf,0,0,0,4.09,0,0
21Day,1.34,1.34,0,0,2.68,0
3Month,1.6,0,0.32,0.64,0,0
22Month,10.39,0,0,2.19,0,0.55
