stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,4.28,0,2.14,0
21Day,1.34,0,0,0,0,9.37,0,0,0
3Month,0.96,0.32,0.32,0,0.32,0,0,0,0.64
22Month,6.01,0,2.19,1.64,0.55,0,0.55,1.09,4.37
