stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,12.26,0,4.09,0,77.64,16.35
72hpf,0,1.07,1.07,0,14.98,5.35
21Day,1.34,0,0,1.34,4.02,10.71
