stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,200.23,1875.66,0,253.36,204.32,8197.33,125072.58,12.26,784.59
72hpf,0,195.77,1.07,0,1.07,27.81,22.47,1.07,3.21
21Day,0,5.35,1.34,2.68,0,0,0,0,1.34
3Month,0,0.32,0,0.96,0,0.32,0,0.64,5.44
