stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,8.17,0,0
72hpf,0,0,0,0,34.23,0,2.14
21Day,1.34,0,0,1.34,2.68,2.68,1.34
3Month,0.64,1.6,1.28,0,0,0,0.64
22Month,1.64,0,0,0,0,0,0
