stage,Epithelial,Erythroid,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,16.35,0,0
72hpf,0,0,1.07,11.77,0,0
21Day,2.68,10.71,1.34,12.05,1.34,14.72
