stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,6.42,3.21,0,0,0,23.54,0,0
21Day,4.02,0,0,2.68,1.34,28.11,1.34,2.68
3Month,0.96,0,1.28,0.64,0,0,0,0.32
