stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
21Day,1.34,1.34,1.34,0,1.34,0,38.82,1.34
3Month,0,5.44,0,1.6,3.84,1.28,24.96,0.96
22Month,0,5.47,0,2.19,1.09,0,1.64,0
