stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,24.52,0,0,4.09
72hpf,0,3.21,0,1.07,0,26.74,0,0,2.14
21Day,1.34,8.03,0,4.02,2.68,6.69,0,0,6.69
3Month,0,25.6,0.96,2.24,0.64,0,0,0.64,0.32
22Month,0,9.29,0.55,1.64,0,0,0.55,0,1.09
