stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,4.09,0
72hpf,1.07,0,0,0,0,5.35,1.07
21Day,2.68,2.68,0,0,1.34,1.34,0
3Month,0.64,0,0.32,0,0,0,0
22Month,9.29,0.55,0,3.83,0,0,1.09
