stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,8.17,0,0,8.17,0,85.81,0,20.43
72hpf,0,3.21,1.07,0,0,0,25.67,0,3.21
21Day,0,8.03,1.34,0,1.34,0,14.72,1.34,1.34
3Month,0.32,9.92,0.32,2.88,1.6,0.64,0,0,0.96
22Month,0.55,3.83,0.55,0,0.55,0,1.64,0,0
