stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,12.26,0,16.35,0,0,0
72hpf,3.21,0,0,1.07,2.14,0,0,0
21Day,13.39,0,1.34,0,4.02,0,0,2.68
3Month,24,333.07,7.04,1.6,1.28,0,1.6,1.6
22Month,12.03,19.13,3.83,0,1.09,0.55,0,1.64
