stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,4.09,0,0,0,8.17,81.73,0,4.09
72hpf,1.07,14.98,0,0,0,0,0,0,0
21Day,0,33.46,0,1.34,0,2.68,0,1.34,4.02
3Month,0,63.67,3.2,1.28,1.28,1.28,0,0.64,5.44
22Month,0.55,27.88,1.09,4.37,2.19,0,0.55,2.19,2.19
