stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,4.28,0,0,1.07,143.35,0,2.14
21Day,5.35,1.34,2.68,0,91.02,5.35,6.69
3Month,0,0,0.32,0,1.28,0,0
22Month,8.2,0.55,1.64,0,0.55,1.64,0.55
