stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,4.09,4.09,0,0,8.17
72hpf,0,0,0,0,1.07,4.28,0,0,2.14
21Day,12.05,4.02,0,0,5.35,8.03,0,0,20.08
3Month,3.52,0,0.96,0.64,0.64,0,0,0,0.32
22Month,8.75,0,0,0,0,0,0.55,0.55,1.09
