stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,0,21.4,0,0,0,2.14,0,0,0
21Day,0,49.53,1.34,0,0,5.35,0,2.68,5.35
3Month,0.32,132.46,0,3.84,2.24,0.96,0,1.6,1.28
22Month,0.55,191.88,0,1.64,3.83,1.09,2.73,0.55,1.64
