stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,12.26,0,4.09
72hpf,0,71.68,2.14,0,0,0,9.63,0,2.14
21Day,0,49.53,0,0,0,0,4.02,0,1.34
3Month,1.6,114.22,0.96,1252.28,27.2,7.04,4.8,6.08,6.08
22Month,0.55,15.31,0,18.04,2.19,0,0,1.09,0.55
