stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16.35,0,0,0,0,4.09,0,0,0
72hpf,17.12,0,0,1.07,0,5.35,0,0,2.14
21Day,29.45,1.34,0,1.34,2.68,1.34,1.34,0,5.35
3Month,1.92,0,0.32,0.96,0.32,0.32,0,0.32,0
22Month,15.31,0,0,1.64,0,0,0,0,0.55
