stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
21Day,4.02,0,0,2.68,0,0
3Month,8.64,0,3.84,9.6,0.32,0.32
22Month,2.19,0.55,1.09,1.64,0,0
