stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,12.26,0,0,0,4.09,36.78,0,8.17
72hpf,0,18.19,1.07,0,1.07,1.07,5.35,2.14,0
21Day,0,12.05,1.34,0,2.68,0,10.71,0,2.68
3Month,0,8.32,0,0.64,0.32,0,10.24,0,0.32
22Month,0.55,46.47,1.09,0,7.65,0,34.44,0,1.09
