stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,0,0,8.17,0,0,4.09
72hpf,3.21,2.14,0,1.07,0,105.91,0,0,3.21
21Day,5.35,0,0,0,1.34,50.86,1.34,0,4.02
3Month,12.8,0.32,1.28,1.28,0,0,0,1.92,0.32
22Month,5.47,0,0,0.55,0,0,0.55,0,1.09
