stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,4.09
72hpf,0,0,0,0,0,1.07,0,0
21Day,1.34,0,0,0,0,2.68,0,0
3Month,8,0.32,78.39,1.92,0.64,0,0.32,0.32
22Month,4.92,0,3.28,1.64,0,0,0,0.55
