stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,8.17,0,0
72hpf,0,3.21,0,0,2.14,184,1.07,5.35
21Day,0,1.34,0,2.68,1.34,58.9,0,6.69
3Month,0,1.28,0,0,0,1.6,0,0.32
22Month,0.55,5.47,0.55,0,0,0,0,0.55
