stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,8.17,0,0,0,0,118.51,0,4.09
72hpf,0,5.35,1.07,0,0,2.14,55.63,1.07,0
21Day,1.34,1.34,4.02,0,2.68,0,29.45,0,6.69
3Month,0,0.32,0,0.32,0.32,0,0,0,0
