stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,8.17,0,57.21,0,36.78
72hpf,5.35,0,1.07,0,2.14,25.67,0,4.28
21Day,4.02,2.68,0,0,4.02,16.06,1.34,10.71
3Month,10.88,0.32,16.96,2.56,0.32,0.96,0.32,1.92
22Month,6.56,0,3.28,1.64,0.55,1.64,0,3.28
