stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16.35,0,0,85.81,0,0,0,0,0
72hpf,10.7,1.07,0,42.79,0,2.14,0,0,0
21Day,9.37,0,0,28.11,0,4.02,0,0,0
3Month,9.6,0.32,1.28,76.79,0,0,0,0.32,1.6
22Month,31.16,2.19,0,182.04,0.55,0,2.73,0,1.64
