stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,8.17,0,0
72hpf,0,0,0,0,1.07,0,0
21Day,0,0,0,1.34,0,0,1.34
3Month,17.28,8.32,0.96,0,0.32,0.32,0
22Month,2.19,1.09,0,0,0,0,0
