stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,20.43,0,12.26
72hpf,1.07,1.07,0,0,1.07,14.98,0,1.07
21Day,1.34,0,0,0,0,0,0,1.34
3Month,2.56,0.32,16.32,0.64,0.32,0,0.32,0
22Month,3.28,0,5.47,0,0,0.55,0,0.55
