stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,20.43,0,4.09
72hpf,0,0,0,0,28.88,0,2.14
21Day,0,0,1.34,0,0,0,0
3Month,11.2,226.52,4.16,0.32,10.24,1.28,1.6
22Month,4.92,69.43,0,0.55,2.19,1.64,1.09
