stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,12.26,0,0,0,0,49.04,0,8.17
72hpf,0,10.7,0,0,0,1.07,34.23,1.07,7.49
21Day,0,10.71,5.35,0,2.68,1.34,6.69,0,8.03
3Month,0,11.2,0.32,2.88,3.52,0.32,0,0.32,1.28
22Month,0.55,13.67,0,0.55,3.28,0,0,0.55,1.09
