stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,16.35,0,0
72hpf,0,5.35,2.14,0,0,1.07,124.1,1.07,4.28
21Day,1.34,8.03,1.34,1.34,1.34,1.34,84.33,2.68,2.68
3Month,0.32,7.36,0,7.68,1.28,1.6,6.4,8,2.88
22Month,0.55,3.28,0,0,0,0,2.19,3.28,0
