stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0,0,2.14,0
21Day,1.34,0,2.68,0,5.35,0
3Month,3.2,8,1.28,0.64,0,0.64
22Month,7.11,1.09,1.09,0,0,0
