stage,Epithelial,Erythroid,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,28.6,0,0
72hpf,2.14,0,0,12.84,0,0
21Day,1.34,1.34,4.02,1.34,1.34,4.02
