stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,3.21,6.42,0,0,2.14
21Day,0,0,0,0,6.69,6.69,0,0,4.02
3Month,0,10.56,10.24,2.88,0,0.32,0,0.96,0.64
22Month,0.55,18.59,1.64,7.11,0.55,0,2.19,0,1.64
