stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,4.09,0
72hpf,1.07,1.07,0,0,1.07,64.19,0,1.07
21Day,2.68,0,0,2.68,0,10.71,0,1.34
3Month,0.32,0,0.32,0,0,0,0,0
22Month,5.47,0,1.09,0.55,0,0,0,2.19
