stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,4.09,0,0,0,0,0
72hpf,0,0,2.14,0,5.35,0,0,0
21Day,1.34,0,1.34,0,1.34,0,0,0
3Month,3.2,0.96,52.15,0.32,0.32,0,0.64,0
22Month,4.37,0,21.87,0,0,1.09,0,0.55
