stage,Epithelial,Erythroid,Immune,Neuron,Secretory,Stromal
24hpf,0,4.09,0,4.09,0,4.09
72hpf,0,0,0,12.84,0,2.14
21Day,0,0,1.34,13.39,1.34,4.02
3Month,0.64,0,0,0,0,0
22Month,1.64,0,0,0,0,0
