stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,4.09,0,0,0,4.09,49.04,4.09,0
72hpf,1.07,3.21,1.07,0,0,0,19.26,1.07,4.28
21Day,0,1.34,0,0,0,1.34,14.72,0,1.34
3Month,0,3.52,0,2.24,0.64,0,0,0,0.32
22Month,0,2.19,0,0.55,0.55,0,0,0,0
