stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,0,4.09,0,61.3,4.09,4.09,16.35
72hpf,2.14,28.88,3.21,0,7.49,3.21,22.47,3.21,0,11.77
21Day,4.02,171.33,4.02,0,36.14,13.39,30.79,0,6.69,53.54
3Month,4.48,629.66,0.64,22.72,38.39,17.6,3.52,1.6,8.96,21.76
22Month,6.56,633.57,1.09,8.75,31.16,4.92,2.73,11.48,1.64,9.29
