stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,4.09,0,0,0,0,4.09,0,0
72hpf,0,2.14,0,0,0,0,4.28,0,1.07
21Day,0,5.35,0,0,1.34,0,1.34,0,1.34
3Month,0.32,10.88,0.64,3.84,7.68,0.32,1.28,0,3.2
22Month,1.64,8.75,0,1.09,4.92,0.55,0,1.09,0.55
