stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,40.86,0,0,20.43,4.09,167.54,4.09,0,44.95
72hpf,0,5.35,9.63,0,0,2.14,14.98,2.14,63.12,5.35
21Day,0,5.35,5.35,0,1.34,5.35,8.03,0,49.53,8.03
3Month,0.32,21.12,0.64,5.44,6.72,0.32,0.32,0,1.6,0.64
22Month,1.64,81.45,0,2.19,3.28,0,0,1.64,1.64,2.73
