stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,4.09,0,0,0,16.35
72hpf,4.28,1.07,0,0,0,1.07,0,6.42
21Day,24.09,10.71,0,269.05,2.68,16.06,10.71,10.71
3Month,7.68,0.64,0.64,93.75,0.32,0.32,1.6,3.2
22Month,9.29,1.09,0,47.01,0,0.55,1.64,0.55
