stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,28.6,265.62,4.09,0,49.04,57.21,1573.27,93.99,0,253.36
72hpf,1.07,19.26,8.56,0,7.49,3.21,146.56,2.14,2.14,34.23
21Day,0,18.74,73.62,0,14.72,5.35,44.17,0,4.02,14.72
3Month,0,46.71,1.92,7.36,18.88,2.88,0.96,0,2.24,2.56
22Month,0,17.49,0.55,2.19,21.32,0,0.55,0.55,0,3.28
