stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,4.09
72hpf,0,0,0,0,0,10.7,0,0
21Day,8.03,4.02,0,0,0,214.17,4.02,8.03
3Month,4.16,0,20.16,0.96,0,4.8,0,0.32
22Month,4.92,0,3.28,0,1.09,0,0,0
