stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,49.04,0,20.43,4.09,596.62,0,0,49.04
72hpf,1.07,16.05,2.14,1.07,6.42,144.42,2.14,0,13.91
21Day,0,20.08,6.69,1.34,4.02,21.42,0,2.68,9.37
22Month,2.19,97.85,1.64,110.97,1.64,1.64,7.11,1.09,8.75
