stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,155.28,943.96,69.47,0,396.38,294.22,11605.39,36.78,32.69,1581.44
72hpf,78.09,975.65,207.54,12.84,104.84,246.05,9414.16,44.93,78.09,1283.75
21Day,28.11,1556.71,726.82,28.11,629.11,394.87,2919.34,1.34,132.51,1196.65
3Month,43.19,1832.03,31.36,1439.13,629.02,138.22,85.43,1.92,63.99,231
22Month,83.64,2502.58,37.72,262.94,864.81,69.43,121.36,201.72,50.84,242.17
