stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,4.09,4.09,4.09,0
72hpf,0,0,0,0,1.07,3.21
21Day,0,1.34,1.34,0,0,4.02
3Month,0.96,0.32,6.4,0.32,0,0.64
22Month,8.75,2.19,5.47,0,0.55,0
