stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,32.69,12.26,0,4.09
72hpf,0,0,0,0,12.84,5.35,0,2.14
21Day,0,0,0,0,6.69,0,0,0
3Month,0.32,2.24,3.84,0.96,0.32,0,0.32,0
22Month,0,1.09,0,1.64,0.55,0,0,0
