stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,85.81,0,8.17,187.97,662,8.17,0,224.75
72hpf,0,63.12,0,1.07,12.84,33.16,0,0,13.91
21Day,0,9.37,0,1.34,1.34,5.35,0,0,2.68
3Month,0,4.48,0.96,0.64,1.92,0.32,0,0,1.28
22Month,0,2.19,3.28,0.55,1.09,0,0,1.09,0
