stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,8.17,0,0,36.78,0,24.52,4.09,4.09
72hpf,0,10.7,0,0,1.07,0,8.56,1.07,1.07
21Day,0,4.02,0,0,10.71,0,9.37,0,4.02
3Month,0.64,1.28,0.32,0.32,13.12,0.64,0.32,0,1.28
22Month,0,6.56,0.55,0,11.48,0.55,0,1.64,1.09
