stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,273.79,0,0,73.56,16.35,5439,4.09,0,69.47
72hpf,1.07,139.07,6.42,0,6.42,16.05,1120.07,1.07,14.98,44.93
21Day,2.68,76.3,16.06,2.68,22.76,10.71,436.36,0,28.11,91.02
3Month,27.52,229.72,0.64,138.54,40.63,100.14,17.6,4.8,86.07,120.62
22Month,19.13,258.57,0,14.76,106.05,27.33,50.84,1.64,85.28,28.43
