stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,1.07,0,0
21Day,0,1.34,0,0,0,0,0
3Month,4.8,76.15,0.64,0.64,0,0.32,0.64
22Month,0.55,13.12,0.55,0,0,0,0
