stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,4.09,0,44.95,0,8.17
72hpf,3.21,0,0,1.07,54.56,0,3.21
21Day,10.71,5.35,6.69,0,29.45,1.34,6.69
