stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,12.26,1029.77,0,4.09
72hpf,11.77,2.14,0,1.07,24.61,0,1064.44
21Day,17.4,9.37,4.02,4.02,48.19,14.72,1453.65
22Month,0,0,0,0,1.64,0,0
