stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,2.14,0,0,0
21Day,0,0,0,0,0,1.34,0,0,1.34
3Month,0.96,11.52,1.28,3.2,2.24,0,0,1.28,3.2
22Month,1.64,45.92,0,7.65,1.64,3.28,1.64,0.55,2.19
