stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,0,1.07,0,0,0,3.21,0,0
21Day,0,0,1.34,0,0,2.68,0,1.34
3Month,0.32,2.24,0,12.8,0.32,0,0.32,0
22Month,0,1.09,0,0,0,0,0,0
