stage,Epithelial,Erythroid,Germ,Immune,Neuron,Stromal
72hpf,2.14,0,0,0,3.21,2.14
21Day,6.69,1.34,0,0,0,0
3Month,0.96,0,0.32,0.96,0,0.32
22Month,2.19,0,0,0.55,0,0.55
