stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,81.73,0,102.16,4.09,257.44,8.17,53.12
72hpf,0,2.14,0,8.56,0,6.42,0,1.07
21Day,0,2.68,0,0,0,1.34,0,1.34
22Month,1.64,21.32,217.57,8.2,0,0,2.19,1.64
