stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12.26,0,0,0,0,110.33,0,4.09,0
72hpf,24.61,3.21,0,0,2.14,83.44,0,0,3.21
21Day,12.05,0,2.68,0,0,9.37,0,1.34,2.68
3Month,59.51,0.32,163.17,3.2,1.28,7.68,0,1.92,1.6
22Month,27.33,0,21.87,1.64,0.55,4.92,0.55,0.55,0.55
